name,location,type,rank,rating,feesPerYear,description,website,phone,email,established,courses
Bengaluru Rural Degree College 1878,Bengaluru Rural,Degree,217,4.8,641922,"Degree college in Bengaluru Rural, Karnataka",https://bengalurururaldegreecollege1878.edu.in,,info@bengalurururaldegreecollege1878.edu.in,1998,BA|BSc|BCom|BBA|BCA
Raichur Engineering College 1879,Raichur,Engineering,242,3.6,697182,"Engineering college in Raichur, Karnataka",https://raichurengineeringcollege1879.edu.in,,info@raichurengineeringcollege1879.edu.in,1961,CSE|ECE|ME|Civil|AI|DS
Davangere Engineering College 1880,Davangere,Engineering,331,3.6,1195182,"Engineering college in Davangere, Karnataka",https://davangereengineeringcollege1880.edu.in,,info@davangereengineeringcollege1880.edu.in,1981,CSE|ECE|ME|Civil|AI|DS
Kalaburagi Degree College 1881,Kalaburagi,Degree,305,4.6,1049531,"Degree college in Kalaburagi, Karnataka",https://kalaburagidegreecollege1881.edu.in,,info@kalaburagidegreecollege1881.edu.in,1986,BA|BSc|BCom|BBA|BCA
Tumakuru Engineering College 1882,Tumakuru,Engineering,416,4.7,368756,"Engineering college in Tumakuru, Karnataka",https://tumakuruengineeringcollege1882.edu.in,,info@tumakuruengineeringcollege1882.edu.in,1959,CSE|ECE|ME|Civil|AI|DS
Chikkamagaluru Degree College 1883,Chikkamagaluru,Degree,111,4.0,1051248,"Degree college in Chikkamagaluru, Karnataka",https://chikkamagalurudegreecollege1883.edu.in,,info@chikkamagalurudegreecollege1883.edu.in,1971,BA|BSc|BCom|BBA|BCA
Dharwad Medical College 1884,Dharwad,Medical,255,4.4,378618,"Medical college in Dharwad, Karnataka",https://dharwadmedicalcollege1884.edu.in,,info@dharwadmedicalcollege1884.edu.in,1958,MBBS|MD|MS|BDS
Bengaluru Urban PU College 1885,Bengaluru Urban,PU,329,3.7,1475615,"PU college in Bengaluru Urban, Karnataka",https://bengaluruurbanpucollege1885.edu.in,,info@bengaluruurbanpucollege1885.edu.in,1953,PUC Science|Commerce|Arts
Bidar PU College 1886,Bidar,PU,436,4.6,463021,"PU college in Bidar, Karnataka",https://bidarpucollege1886.edu.in,,info@bidarpucollege1886.edu.in,1955,PUC Science|Commerce|Arts
Mandya Medical College 1887,Mandya,Medical,266,4.0,955144,"Medical college in Mandya, Karnataka",https://mandyamedicalcollege1887.edu.in,,info@mandyamedicalcollege1887.edu.in,2017,MBBS|MD|MS|BDS
Dharwad PU College 1888,Dharwad,PU,385,4.6,1127164,"PU college in Dharwad, Karnataka",https://dharwadpucollege1888.edu.in,,info@dharwadpucollege1888.edu.in,1994,PUC Science|Commerce|Arts
Davangere Degree College 1889,Davangere,Degree,408,3.5,1458698,"Degree college in Davangere, Karnataka",https://davangeredegreecollege1889.edu.in,,info@davangeredegreecollege1889.edu.in,1980,BA|BSc|BCom|BBA|BCA
Chikkamagaluru Medical College 1890,Chikkamagaluru,Medical,194,4.2,596088,"Medical college in Chikkamagaluru, Karnataka",https://chikkamagalurumedicalcollege1890.edu.in,,info@chikkamagalurumedicalcollege1890.edu.in,2021,MBBS|MD|MS|BDS
Mysuru Medical College 1891,Mysuru,Medical,225,4.7,129360,"Medical college in Mysuru, Karnataka",https://mysurumedicalcollege1891.edu.in,,info@mysurumedicalcollege1891.edu.in,1968,MBBS|MD|MS|BDS
Koppal PU College 1892,Koppal,PU,100,4.4,168257,"PU college in Koppal, Karnataka",https://koppalpucollege1892.edu.in,,info@koppalpucollege1892.edu.in,1982,PUC Science|Commerce|Arts
Bengaluru Rural Engineering College 1893,Bengaluru Rural,Engineering,419,4.5,1235806,"Engineering college in Bengaluru Rural, Karnataka",https://bengalurururalengineeringcollege1893.edu.in,,info@bengalurururalengineeringcollege1893.edu.in,2006,CSE|ECE|ME|Civil|AI|DS
Dharwad Degree College 1894,Dharwad,Degree,285,4.4,1034060,"Degree college in Dharwad, Karnataka",https://dharwaddegreecollege1894.edu.in,,info@dharwaddegreecollege1894.edu.in,1982,BA|BSc|BCom|BBA|BCA
Mysuru Medical College 1895,Mysuru,Medical,188,4.1,684198,"Medical college in Mysuru, Karnataka",https://mysurumedicalcollege1895.edu.in,,info@mysurumedicalcollege1895.edu.in,1960,MBBS|MD|MS|BDS
Tumakuru PU College 1896,Tumakuru,PU,482,4.0,44407,"PU college in Tumakuru, Karnataka",https://tumakurupucollege1896.edu.in,,info@tumakurupucollege1896.edu.in,2004,PUC Science|Commerce|Arts
Raichur Medical College 1897,Raichur,Medical,211,4.7,913199,"Medical college in Raichur, Karnataka",https://raichurmedicalcollege1897.edu.in,,info@raichurmedicalcollege1897.edu.in,2015,MBBS|MD|MS|BDS
Koppal Medical College 1898,Koppal,Medical,477,4.6,1372531,"Medical college in Koppal, Karnataka",https://koppalmedicalcollege1898.edu.in,,info@koppalmedicalcollege1898.edu.in,1967,MBBS|MD|MS|BDS
Davangere PU College 1899,Davangere,PU,441,4.3,945184,"PU college in Davangere, Karnataka",https://davangerepucollege1899.edu.in,,info@davangerepucollege1899.edu.in,1953,PUC Science|Commerce|Arts
Chikkamagaluru Degree College 1900,Chikkamagaluru,Degree,191,3.6,1454230,"Degree college in Chikkamagaluru, Karnataka",https://chikkamagalurudegreecollege1900.edu.in,,info@chikkamagalurudegreecollege1900.edu.in,1992,BA|BSc|BCom|BBA|BCA
Davangere Engineering College 1901,Davangere,Engineering,314,4.0,946691,"Engineering college in Davangere, Karnataka",https://davangereengineeringcollege1901.edu.in,,info@davangereengineeringcollege1901.edu.in,1979,CSE|ECE|ME|Civil|AI|DS
Chitradurga Degree College 1902,Chitradurga,Degree,27,4.9,1134574,"Degree college in Chitradurga, Karnataka",https://chitradurgadegreecollege1902.edu.in,,info@chitradurgadegreecollege1902.edu.in,1985,BA|BSc|BCom|BBA|BCA
Mysuru Medical College 1903,Mysuru,Medical,410,3.7,1114659,"Medical college in Mysuru, Karnataka",https://mysurumedicalcollege1903.edu.in,,info@mysurumedicalcollege1903.edu.in,1954,MBBS|MD|MS|BDS
Udupi Medical College 1904,Udupi,Medical,163,3.5,114080,"Medical college in Udupi, Karnataka",https://udupimedicalcollege1904.edu.in,,info@udupimedicalcollege1904.edu.in,1977,MBBS|MD|MS|BDS
Koppal Degree College 1905,Koppal,Degree,6,4.4,1453943,"Degree college in Koppal, Karnataka",https://koppaldegreecollege1905.edu.in,,info@koppaldegreecollege1905.edu.in,2021,BA|BSc|BCom|BBA|BCA
Davangere Engineering College 1906,Davangere,Engineering,195,4.7,98473,"Engineering college in Davangere, Karnataka",https://davangereengineeringcollege1906.edu.in,,info@davangereengineeringcollege1906.edu.in,2021,CSE|ECE|ME|Civil|AI|DS
Dakshina Kannada PU College 1907,Dakshina Kannada,PU,255,4.0,894624,"PU college in Dakshina Kannada, Karnataka",https://dakshinakannadapucollege1907.edu.in,,info@dakshinakannadapucollege1907.edu.in,2008,PUC Science|Commerce|Arts
Hassan Degree College 1908,Hassan,Degree,251,3.7,1254211,"Degree college in Hassan, Karnataka",https://hassandegreecollege1908.edu.in,,info@hassandegreecollege1908.edu.in,1958,BA|BSc|BCom|BBA|BCA
Dakshina Kannada Engineering College 1909,Dakshina Kannada,Engineering,248,3.6,1391942,"Engineering college in Dakshina Kannada, Karnataka",https://dakshinakannadaengineeringcollege1909.edu.in,,info@dakshinakannadaengineeringcollege1909.edu.in,1974,CSE|ECE|ME|Civil|AI|DS
Chikkamagaluru Degree College 1910,Chikkamagaluru,Degree,90,3.7,79127,"Degree college in Chikkamagaluru, Karnataka",https://chikkamagalurudegreecollege1910.edu.in,,info@chikkamagalurudegreecollege1910.edu.in,1951,BA|BSc|BCom|BBA|BCA
Mysuru Engineering College 1911,Mysuru,Engineering,406,4.5,1210464,"Engineering college in Mysuru, Karnataka",https://mysuruengineeringcollege1911.edu.in,,info@mysuruengineeringcollege1911.edu.in,1991,CSE|ECE|ME|Civil|AI|DS
Chitradurga Engineering College 1912,Chitradurga,Engineering,124,3.9,814337,"Engineering college in Chitradurga, Karnataka",https://chitradurgaengineeringcollege1912.edu.in,,info@chitradurgaengineeringcollege1912.edu.in,1962,CSE|ECE|ME|Civil|AI|DS
Mysuru Engineering College 1913,Mysuru,Engineering,411,3.8,1226689,"Engineering college in Mysuru, Karnataka",https://mysuruengineeringcollege1913.edu.in,,info@mysuruengineeringcollege1913.edu.in,1991,CSE|ECE|ME|Civil|AI|DS
Ballari PU College 1914,Ballari,PU,486,4.7,854713,"PU college in Ballari, Karnataka",https://ballaripucollege1914.edu.in,,info@ballaripucollege1914.edu.in,2012,PUC Science|Commerce|Arts
Ballari PU College 1915,Ballari,PU,159,3.8,605308,"PU college in Ballari, Karnataka",https://ballaripucollege1915.edu.in,,info@ballaripucollege1915.edu.in,2001,PUC Science|Commerce|Arts
Dharwad Degree College 1916,Dharwad,Degree,47,4.4,125393,"Degree college in Dharwad, Karnataka",https://dharwaddegreecollege1916.edu.in,,info@dharwaddegreecollege1916.edu.in,1950,BA|BSc|BCom|BBA|BCA
Bidar Medical College 1917,Bidar,Medical,370,4.0,710292,"Medical college in Bidar, Karnataka",https://bidarmedicalcollege1917.edu.in,,info@bidarmedicalcollege1917.edu.in,1951,MBBS|MD|MS|BDS
Koppal PU College 1918,Koppal,PU,426,3.9,901913,"PU college in Koppal, Karnataka",https://koppalpucollege1918.edu.in,,info@koppalpucollege1918.edu.in,1960,PUC Science|Commerce|Arts
Bengaluru Rural Degree College 1919,Bengaluru Rural,Degree,496,4.5,538769,"Degree college in Bengaluru Rural, Karnataka",https://bengalurururaldegreecollege1919.edu.in,,info@bengalurururaldegreecollege1919.edu.in,1953,BA|BSc|BCom|BBA|BCA
Bidar PU College 1920,Bidar,PU,84,4.8,86381,"PU college in Bidar, Karnataka",https://bidarpucollege1920.edu.in,,info@bidarpucollege1920.edu.in,2015,PUC Science|Commerce|Arts
Belagavi Engineering College 1921,Belagavi,Engineering,299,4.8,1243472,"Engineering college in Belagavi, Karnataka",https://belagaviengineeringcollege1921.edu.in,,info@belagaviengineeringcollege1921.edu.in,2012,CSE|ECE|ME|Civil|AI|DS
Bidar Degree College 1922,Bidar,Degree,10,4.4,410462,"Degree college in Bidar, Karnataka",https://bidardegreecollege1922.edu.in,,info@bidardegreecollege1922.edu.in,1995,BA|BSc|BCom|BBA|BCA
Koppal Degree College 1923,Koppal,Degree,278,4.5,360810,"Degree college in Koppal, Karnataka",https://koppaldegreecollege1923.edu.in,,info@koppaldegreecollege1923.edu.in,1992,BA|BSc|BCom|BBA|BCA
Mandya Degree College 1924,Mandya,Degree,202,3.6,87169,"Degree college in Mandya, Karnataka",https://mandyadegreecollege1924.edu.in,,info@mandyadegreecollege1924.edu.in,2020,BA|BSc|BCom|BBA|BCA
Bidar Engineering College 1925,Bidar,Engineering,384,4.4,676754,"Engineering college in Bidar, Karnataka",https://bidarengineeringcollege1925.edu.in,,info@bidarengineeringcollege1925.edu.in,2006,CSE|ECE|ME|Civil|AI|DS
Kalaburagi PU College 1926,Kalaburagi,PU,20,4.1,188792,"PU college in Kalaburagi, Karnataka",https://kalaburagipucollege1926.edu.in,,info@kalaburagipucollege1926.edu.in,2020,PUC Science|Commerce|Arts
Udupi Degree College 1927,Udupi,Degree,457,3.9,524447,"Degree college in Udupi, Karnataka",https://udupidegreecollege1927.edu.in,,info@udupidegreecollege1927.edu.in,1998,BA|BSc|BCom|BBA|BCA
Bengaluru Urban PU College 1928,Bengaluru Urban,PU,195,4.0,806126,"PU college in Bengaluru Urban, Karnataka",https://bengaluruurbanpucollege1928.edu.in,,info@bengaluruurbanpucollege1928.edu.in,1978,PUC Science|Commerce|Arts
Bidar Degree College 1929,Bidar,Degree,165,4.4,910741,"Degree college in Bidar, Karnataka",https://bidardegreecollege1929.edu.in,,info@bidardegreecollege1929.edu.in,1951,BA|BSc|BCom|BBA|BCA
Tumakuru PU College 1930,Tumakuru,PU,223,3.9,868679,"PU college in Tumakuru, Karnataka",https://tumakurupucollege1930.edu.in,,info@tumakurupucollege1930.edu.in,1970,PUC Science|Commerce|Arts
Udupi Engineering College 1931,Udupi,Engineering,460,4.8,77271,"Engineering college in Udupi, Karnataka",https://udupiengineeringcollege1931.edu.in,,info@udupiengineeringcollege1931.edu.in,1971,CSE|ECE|ME|Civil|AI|DS
Bengaluru Urban PU College 1932,Bengaluru Urban,PU,276,3.7,258798,"PU college in Bengaluru Urban, Karnataka",https://bengaluruurbanpucollege1932.edu.in,,info@bengaluruurbanpucollege1932.edu.in,1999,PUC Science|Commerce|Arts
Koppal Medical College 1933,Koppal,Medical,178,4.0,430595,"Medical college in Koppal, Karnataka",https://koppalmedicalcollege1933.edu.in,,info@koppalmedicalcollege1933.edu.in,2018,MBBS|MD|MS|BDS
Dharwad Engineering College 1934,Dharwad,Engineering,488,4.8,695276,"Engineering college in Dharwad, Karnataka",https://dharwadengineeringcollege1934.edu.in,,info@dharwadengineeringcollege1934.edu.in,1993,CSE|ECE|ME|Civil|AI|DS
Bengaluru Urban Medical College 1935,Bengaluru Urban,Medical,359,4.3,1387474,"Medical college in Bengaluru Urban, Karnataka",https://bengaluruurbanmedicalcollege1935.edu.in,,info@bengaluruurbanmedicalcollege1935.edu.in,1963,MBBS|MD|MS|BDS
Davangere PU College 1936,Davangere,PU,62,4.3,227144,"PU college in Davangere, Karnataka",https://davangerepucollege1936.edu.in,,info@davangerepucollege1936.edu.in,1981,PUC Science|Commerce|Arts
Koppal Degree College 1937,Koppal,Degree,243,4.0,1073860,"Degree college in Koppal, Karnataka",https://koppaldegreecollege1937.edu.in,,info@koppaldegreecollege1937.edu.in,1979,BA|BSc|BCom|BBA|BCA
Belagavi Medical College 1938,Belagavi,Medical,396,4.0,191870,"Medical college in Belagavi, Karnataka",https://belagavimedicalcollege1938.edu.in,,info@belagavimedicalcollege1938.edu.in,1981,MBBS|MD|MS|BDS
Tumakuru Engineering College 1939,Tumakuru,Engineering,358,4.0,774453,"Engineering college in Tumakuru, Karnataka",https://tumakuruengineeringcollege1939.edu.in,,info@tumakuruengineeringcollege1939.edu.in,1950,CSE|ECE|ME|Civil|AI|DS
Bengaluru Rural Engineering College 1940,Bengaluru Rural,Engineering,14,3.8,283972,"Engineering college in Bengaluru Rural, Karnataka",https://bengalurururalengineeringcollege1940.edu.in,,info@bengalurururalengineeringcollege1940.edu.in,1975,CSE|ECE|ME|Civil|AI|DS
Hassan Medical College 1941,Hassan,Medical,64,4.4,1240910,"Medical college in Hassan, Karnataka",https://hassanmedicalcollege1941.edu.in,,info@hassanmedicalcollege1941.edu.in,1962,MBBS|MD|MS|BDS
Chikkamagaluru Medical College 1942,Chikkamagaluru,Medical,468,3.7,61849,"Medical college in Chikkamagaluru, Karnataka",https://chikkamagalurumedicalcollege1942.edu.in,,info@chikkamagalurumedicalcollege1942.edu.in,1971,MBBS|MD|MS|BDS
Bengaluru Rural Medical College 1943,Bengaluru Rural,Medical,349,4.9,65877,"Medical college in Bengaluru Rural, Karnataka",https://bengalurururalmedicalcollege1943.edu.in,,info@bengalurururalmedicalcollege1943.edu.in,2017,MBBS|MD|MS|BDS
Shivamogga Engineering College 1944,Shivamogga,Engineering,221,4.1,1475984,"Engineering college in Shivamogga, Karnataka",https://shivamoggaengineeringcollege1944.edu.in,,info@shivamoggaengineeringcollege1944.edu.in,2009,CSE|ECE|ME|Civil|AI|DS
Kalaburagi Medical College 1945,Kalaburagi,Medical,390,4.6,488922,"Medical college in Kalaburagi, Karnataka",https://kalaburagimedicalcollege1945.edu.in,,info@kalaburagimedicalcollege1945.edu.in,1989,MBBS|MD|MS|BDS
Mandya PU College 1946,Mandya,PU,294,3.6,571073,"PU college in Mandya, Karnataka",https://mandyapucollege1946.edu.in,,info@mandyapucollege1946.edu.in,1964,PUC Science|Commerce|Arts
Tumakuru Medical College 1947,Tumakuru,Medical,297,4.9,1164038,"Medical college in Tumakuru, Karnataka",https://tumakurumedicalcollege1947.edu.in,,info@tumakurumedicalcollege1947.edu.in,2018,MBBS|MD|MS|BDS
Tumakuru PU College 1948,Tumakuru,PU,356,4.5,522625,"PU college in Tumakuru, Karnataka",https://tumakurupucollege1948.edu.in,,info@tumakurupucollege1948.edu.in,1963,PUC Science|Commerce|Arts
Bengaluru Urban Degree College 1949,Bengaluru Urban,Degree,111,3.9,1428416,"Degree college in Bengaluru Urban, Karnataka",https://bengaluruurbandegreecollege1949.edu.in,,info@bengaluruurbandegreecollege1949.edu.in,2013,BA|BSc|BCom|BBA|BCA
Shivamogga Medical College 1950,Shivamogga,Medical,37,4.8,1166803,"Medical college in Shivamogga, Karnataka",https://shivamoggamedicalcollege1950.edu.in,,info@shivamoggamedicalcollege1950.edu.in,1996,MBBS|MD|MS|BDS
Mysuru Degree College 1951,Mysuru,Degree,180,4.0,1421748,"Degree college in Mysuru, Karnataka",https://mysurudegreecollege1951.edu.in,,info@mysurudegreecollege1951.edu.in,2013,BA|BSc|BCom|BBA|BCA
Chikkamagaluru PU College 1952,Chikkamagaluru,PU,170,4.7,1181476,"PU college in Chikkamagaluru, Karnataka",https://chikkamagalurupucollege1952.edu.in,,info@chikkamagalurupucollege1952.edu.in,1994,PUC Science|Commerce|Arts
Belagavi Degree College 1953,Belagavi,Degree,45,4.4,1313766,"Degree college in Belagavi, Karnataka",https://belagavidegreecollege1953.edu.in,,info@belagavidegreecollege1953.edu.in,1976,BA|BSc|BCom|BBA|BCA
Chitradurga Degree College 1954,Chitradurga,Degree,31,3.7,1168734,"Degree college in Chitradurga, Karnataka",https://chitradurgadegreecollege1954.edu.in,,info@chitradurgadegreecollege1954.edu.in,1977,BA|BSc|BCom|BBA|BCA
Ballari PU College 1955,Ballari,PU,327,4.7,959632,"PU college in Ballari, Karnataka",https://ballaripucollege1955.edu.in,,info@ballaripucollege1955.edu.in,2003,PUC Science|Commerce|Arts
Dakshina Kannada Degree College 1956,Dakshina Kannada,Degree,491,3.9,1255122,"Degree college in Dakshina Kannada, Karnataka",https://dakshinakannadadegreecollege1956.edu.in,,info@dakshinakannadadegreecollege1956.edu.in,2017,BA|BSc|BCom|BBA|BCA
Bengaluru Rural PU College 1957,Bengaluru Rural,PU,214,4.5,804419,"PU college in Bengaluru Rural, Karnataka",https://bengalurururalpucollege1957.edu.in,,info@bengalurururalpucollege1957.edu.in,1999,PUC Science|Commerce|Arts
Mysuru Medical College 1958,Mysuru,Medical,461,4.2,569510,"Medical college in Mysuru, Karnataka",https://mysurumedicalcollege1958.edu.in,,info@mysurumedicalcollege1958.edu.in,2003,MBBS|MD|MS|BDS
Tumakuru PU College 1959,Tumakuru,PU,208,3.5,1265289,"PU college in Tumakuru, Karnataka",https://tumakurupucollege1959.edu.in,,info@tumakurupucollege1959.edu.in,1973,PUC Science|Commerce|Arts
Hassan Medical College 1960,Hassan,Medical,51,4.4,1470161,"Medical college in Hassan, Karnataka",https://hassanmedicalcollege1960.edu.in,,info@hassanmedicalcollege1960.edu.in,1952,MBBS|MD|MS|BDS
Dakshina Kannada Degree College 1961,Dakshina Kannada,Degree,50,3.5,1363706,"Degree college in Dakshina Kannada, Karnataka",https://dakshinakannadadegreecollege1961.edu.in,,info@dakshinakannadadegreecollege1961.edu.in,2020,BA|BSc|BCom|BBA|BCA
Udupi PU College 1962,Udupi,PU,250,3.8,1084846,"PU college in Udupi, Karnataka",https://udupipucollege1962.edu.in,,info@udupipucollege1962.edu.in,1989,PUC Science|Commerce|Arts
Raichur Medical College 1963,Raichur,Medical,451,4.6,1116620,"Medical college in Raichur, Karnataka",https://raichurmedicalcollege1963.edu.in,,info@raichurmedicalcollege1963.edu.in,1984,MBBS|MD|MS|BDS
Bidar Medical College 1964,Bidar,Medical,357,4.4,639126,"Medical college in Bidar, Karnataka",https://bidarmedicalcollege1964.edu.in,,info@bidarmedicalcollege1964.edu.in,1956,MBBS|MD|MS|BDS
Udupi Engineering College 1965,Udupi,Engineering,181,4.3,254348,"Engineering college in Udupi, Karnataka",https://udupiengineeringcollege1965.edu.in,,info@udupiengineeringcollege1965.edu.in,2019,CSE|ECE|ME|Civil|AI|DS
Raichur Engineering College 1966,Raichur,Engineering,79,3.8,350946,"Engineering college in Raichur, Karnataka",https://raichurengineeringcollege1966.edu.in,,info@raichurengineeringcollege1966.edu.in,1966,CSE|ECE|ME|Civil|AI|DS
Kalaburagi Engineering College 1967,Kalaburagi,Engineering,142,3.9,843248,"Engineering college in Kalaburagi, Karnataka",https://kalaburagiengineeringcollege1967.edu.in,,info@kalaburagiengineeringcollege1967.edu.in,1951,CSE|ECE|ME|Civil|AI|DS
Koppal Medical College 1968,Koppal,Medical,416,4.2,823904,"Medical college in Koppal, Karnataka",https://koppalmedicalcollege1968.edu.in,,info@koppalmedicalcollege1968.edu.in,2004,MBBS|MD|MS|BDS
